stcc4,region,mode,ton,value,dir
913,42029,Truck,193.0236952,546806.6305,in
1011,42029,Truck,7.1980929,587.86822,in
1071,42029,Truck,34.6887002,5666.05208,in
1081,42029,Truck,26.2814477,5485.20146,in
1111,42029,Truck,46216.078,2437898,in
1121,42029,Truck,7554,258353.23,in
1411,42029,Truck,9816.65118,1804725.208,in
1421,42029,Truck,1332794.31,11981820.42,in
1441,42029,Truck,432294.3978,3328666.788,in
1451,42029,Truck,21743.83777,1114371.685,in
1471,42029,Truck,224370.0384,14584053.01,in
1491,42029,Truck,265976.2538,9620280.858,in
1911,42029,Truck,37.1547702,1609970.618,in
1929,42029,Truck,401.60293,4959695.1,in
1931,42029,Truck,314.6780547,7392952.589,in
1951,42029,Truck,424.0707181,17290020.18,in
1961,42029,Truck,29.10149894,583722.5388,in
2011,42029,Truck,20565.16503,65757395.85,in
2012,42029,Truck,17828.50346,57566653.51,in
2013,42029,Truck,22382.20553,72428942.8,in
2014,42029,Truck,8668.620404,4018394.228,in
2015,42029,Truck,21688.68052,68473383.7,in
2016,42029,Truck,11535.87755,32118377.55,in
2017,42029,Truck,32324.38294,92816254.45,in
2021,42029,Truck,1324.297479,862322.1604,in
2023,42029,Truck,2999.255049,4273012.532,in
2024,42029,Truck,4468.435904,5667591.452,in
2025,42029,Truck,6834.650912,17517627.22,in
2026,42029,Truck,35666.69667,31564318.99,in
2031,42029,Truck,6178.7071,3571038.461,in
2032,42029,Truck,14478.46522,18959318.96,in
2033,42029,Truck,79740.22725,63125685.73,in
2034,42029,Truck,17180.41507,14973741.46,in
2035,42029,Truck,5319.191511,4437786.413,in
2036,42029,Truck,13353.69624,28175783.81,in
2037,42029,Truck,25520.55422,25166141.99,in
2038,42029,Truck,37245.45815,71381975.36,in
2039,42029,Truck,17408.3055,30419692.91,in
2041,42029,Rail,3880,1842484,in
2041,42029,Truck,63121.75318,24353654.74,in
2042,42029,Truck,135001.2196,24494592.94,in
2043,42029,Truck,41284.01454,56747487.49,in
2044,42029,Truck,18485.69832,8703149.421,in
2045,42029,Truck,16842.94305,16207648.56,in
2047,42029,Truck,65175.49157,23550398.71,in
2051,42029,Truck,108770.9711,265133034.1,in
2052,42029,Truck,18029.46542,41469495.7,in
2061,42029,Truck,3998.766519,2099381.173,in
2062,42029,Truck,3084.024539,1296451.444,in
2071,42029,Truck,25002.65485,58813203.73,in
2082,42029,Truck,71765.79598,65875179.85,in
2083,42029,Truck,2301.250341,1144461.19,in
2084,42029,Truck,37561.01238,76794012.93,in
2085,42029,Truck,80609.42113,88547452.21,in
2086,42029,Truck,231254.3958,139493742,in
2087,42029,Truck,1601.91667,2351236.268,in
2091,42029,Truck,891.3384404,340860.9033,in
2093,42029,Truck,36373.54177,16535348.52,in
2094,42029,Truck,1224.241657,4262640.323,in
2095,42029,Truck,3569.55914,13852211.17,in
2096,42029,Truck,6488.062891,6698033.657,in
2097,42029,Truck,25837.98183,11517706.13,in
2098,42029,Truck,3673.113371,5987219.258,in
2099,42029,Truck,158940.1121,179674827.4,in
2111,42029,Truck,3068.353503,63385759.13,in
2121,42029,Truck,2110.352425,33473380.47,in
2131,42029,Truck,832.3098395,13195094.04,in
2141,42029,Truck,1932.118073,17629551.16,in
2211,42029,Truck,1198.170012,7834580.502,in
2221,42029,Truck,771.3475095,4472866.016,in
2222,42029,Truck,292.6119498,2055427.915,in
2231,42029,Truck,276.6465014,2090493.341,in
2241,42029,Truck,534.7231069,2286518.837,in
2251,42029,Truck,71.17246112,784571.3044,in
2271,42029,Truck,2425.847228,8753933.37,in
2272,42029,Truck,1415.967496,5109672.638,in
2279,42029,Truck,1283.507876,4417449.142,in
2281,42029,Truck,478.9046724,2271763.139,in
2284,42029,Truck,43.0547067,206481.644,in
2291,42029,Truck,463.794768,2702286.178,in
2292,42029,Truck,4.0223706,25163.3942,in
2293,42029,Truck,679.4783633,3621898.062,in
2294,42029,Truck,790.0766596,3192883.993,in
2295,42029,Truck,269.8926995,1697861.218,in
2296,42029,Truck,488.776714,1321393.748,in
2297,42029,Truck,1553.80448,2718445.202,in
2298,42029,Truck,413.9724085,2494114.601,in
2299,42029,Truck,1735.51646,8996941.409,in
2311,42029,Truck,5196.701366,65817727.88,in
2331,42029,Truck,9076.787013,127376385.6,in
2351,42029,Truck,9.72905947,102581.1355,in
2352,42029,Truck,295.5449556,2888290.686,in
2371,42029,Truck,10.3551975,54981.6599,in
2381,42029,Truck,196.8295008,1772332.604,in
2384,42029,Truck,19.87001966,437091.08,in
2385,42029,Truck,301.5608057,3661226.835,in
2386,42029,Truck,28.47905454,432436.871,in
2387,42029,Truck,11.28596067,31338.4269,in
2389,42029,Truck,1356.238734,7427587.127,in
2391,42029,Truck,1937.645724,6546995.887,in
2392,42029,Truck,6155.481824,25455351.84,in
2393,42029,Truck,675.4030606,3638162.092,in
2394,42029,Truck,1503.396295,7520276.783,in
2395,42029,Truck,652.7327894,3692318.505,in
2396,42029,Truck,187.7734801,1028176.232,in
2411,42029,Truck,26158.48028,3256797.313,in
2421,42029,Truck,63981.51337,7002841.464,in
2429,42029,Truck,24947.72576,14473321.72,in
2431,42029,Truck,13176.36706,14689452.11,in
2432,42029,Truck,5631.985222,4227493.835,in
2433,42029,Truck,2594.85213,3958369.669,in
2434,42029,Truck,8722.808135,38221113.41,in
2439,42029,Truck,6677.946504,11102705.01,in
2441,42029,Truck,27464.64296,20012190.1,in
2491,42029,Truck,4911.51446,2503416.354,in
2492,42029,Truck,1349.343574,907939.6351,in
2493,42029,Truck,1075.582971,732205.7456,in
2494,42029,Truck,6204.569195,4281363.33,in
2495,42029,Truck,843.5263276,633546.7067,in
2496,42029,Truck,1059.552235,721292.7664,in
2497,42029,Truck,6945.59841,4728233.082,in
2498,42029,Truck,36196.18782,24640643.34,in
2499,42029,Truck,1298.053179,694827.5492,in
2511,42029,Truck,5665.060371,10633143.45,in
2512,42029,Truck,3528.135997,16705233.08,in
2513,42029,Truck,6915.747257,30822209.89,in
2514,42029,Truck,1525.394714,6975354.395,in
2515,42029,Truck,2127.216626,10145638.25,in
2516,42029,Truck,2673.276185,12035332.44,in
2517,42029,Truck,95.00450245,589598.1738,in
2518,42029,Truck,1852.209224,8365295.803,in
2519,42029,Truck,4141.125767,18914124.8,in
2531,42029,Truck,3071.645774,17759507.57,in
2541,42029,Truck,2515.561829,9333102.549,in
2542,42029,Truck,2579.200523,9846012.233,in
2591,42029,Truck,2071.012752,6993113.546,in
2599,42029,Truck,5618.466307,29513236.01,in
2621,42029,Rail,9480,18744582,in
2631,42029,Truck,24227.82865,17045009.57,in
2642,42029,Truck,5480.860147,11915126.28,in
2643,42029,Truck,5597.406971,7432562,in
2644,42029,Truck,10048.46035,21447286.3,in
2645,42029,Truck,1652.517146,2895915.715,in
2646,42029,Truck,61.58114903,141946.2051,in
2647,42029,Truck,8569.762414,20827493.57,in
2649,42029,Truck,11153.3209,22882494.53,in
2651,42029,Truck,35946.86788,63776484.14,in
2654,42029,Truck,3588.643099,6138436.001,in
2661,42029,Truck,864.7792953,363966.7925,in
2711,42029,Truck,69729.51537,122176555.3,in
2721,42029,Truck,25136.09452,72108981.34,in
2731,42029,Truck,1781.917662,11617359.71,in
2741,42029,Truck,22586.83094,115382763.4,in
2761,42029,Truck,967.4389006,6374401.404,in
2771,42029,Truck,5173.071545,36700434.94,in
2781,42029,Truck,1146.32443,6157657.339,in
2791,42029,Truck,1437.630394,10693726.71,in
2812,42029,Truck,63052.69208,18582341.59,in
2815,42029,Truck,36015.92926,36251683.17,in
2818,42029,Truck,172715.6339,168335101.8,in
2819,42029,Truck,41771.5276,71305735.82,in
2821,42029,Rail,3080,6669643,in
2821,42029,Truck,102548.4701,210516788.6,in
2831,42029,Truck,25960.4727,473639242.7,in
2841,42029,Truck,35764.60076,60857502.01,in
2842,42029,Truck,23633.98781,40011126.99,in
2843,42029,Truck,2863.849664,5660847.356,in
2844,42029,Truck,39861.46519,159771017.2,in
2851,42029,Truck,13356.26769,36959176.56,in
2861,42029,Truck,2273.972376,5498027.819,in
2871,42029,Truck,137226.7606,45360397.52,in
2879,42029,Truck,6873.471782,23787463.03,in
2891,42029,Truck,11168.03166,27243245.68,in
2892,42029,Truck,3967.805002,4674055.809,in
2893,42029,Truck,4046.400327,19582629.49,in
2899,42029,Truck,12120.12859,39069258.2,in
2911,42029,Truck,1977926.14,1806919607,in
2912,42029,Rail,3000,3020270.5,in
2912,42029,Truck,282695.8906,229638425.2,in
2951,42029,Truck,255475.4997,23876578.16,in
2952,42029,Truck,61253.03485,17971406.12,in
3011,42029,Truck,10158.73486,56796047.36,in
3021,42029,Truck,1356.376547,27186419.65,in
3031,42029,Truck,5804.357064,12490843.47,in
3041,42029,Truck,1324.065741,5525972.731,in
3061,42029,Truck,4238.06279,32281636.75,in
3071,42029,Truck,31573.54129,111969921.5,in
3072,42029,Truck,82322.05654,269403838.8,in
3121,42029,Truck,184.2276029,929792.9352,in
3131,42029,Truck,56.00681937,705421.628,in
3141,42029,Truck,2740.666798,60984900.24,in
3142,42029,Truck,19.07123836,8325.78998,in
3151,42029,Truck,69.67122614,907314.6409,in
3161,42029,Truck,1888.048033,22082982.21,in
3199,42029,Truck,561.3467694,4382728.128,in
3211,42029,Truck,8707.979658,1773302.413,in
3221,42029,Truck,13202.39935,8678420.439,in
3229,42029,Truck,3944.31874,13320388.13,in
3241,42029,Truck,61940.3691,5473268.954,in
3251,42029,Truck,8342.008517,4615741.201,in
3253,42029,Truck,11430.47853,5963082.049,in
3255,42029,Truck,3945.927431,2530992.104,in
3259,42029,Truck,906.3010137,595906.3125,in
3261,42029,Truck,1176.092136,2179280.809,in
3262,42029,Truck,2170.507295,12461543.81,in
3264,42029,Truck,579.5720592,3724091.797,in
3269,42029,Truck,4757.396625,15873563.76,in
3271,42029,Truck,300649.4122,41798929.8,in
3273,42029,Truck,221691.8231,15288038.81,in
3274,42029,Truck,9983.944086,2120285.99,in
3275,42029,Truck,22760.46655,4728646.011,in
3281,42029,Truck,116575.9692,16257825.93,in
3291,42029,Truck,2375.588287,7208560.775,in
3292,42029,Truck,558.3046402,90883.68345,in
3293,42029,Truck,2177.902988,11549127.16,in
3295,42029,Rail,3120,271688.38,in
3295,42029,Truck,49954.70895,4215132.804,in
3296,42029,Truck,28837.18385,5007155.74,in
3299,42029,Truck,5861.223486,3864093.166,in
3311,42029,Truck,5984.121527,6685815.435,in
3312,42029,Rail,22440,34614413,in
3312,42029,Truck,106843.4198,145479814,in
3313,42029,Truck,4639.073066,4904900.167,in
3315,42029,Truck,12021.58888,46529740.14,in
3321,42029,Rail,6880,17840774,in
3321,42029,Truck,3002.580422,7380195.417,in
3331,42029,Truck,1068.615508,5394836.975,in
3333,42029,Truck,2730.37976,4259392.501,in
3339,42029,Truck,1703.797341,168675937,in
3351,42029,Truck,2281.882801,8270205.716,in
3352,42029,Truck,5502.110172,11444057.35,in
3356,42029,Truck,7589.935912,19456689.9,in
3357,42029,Truck,2155.699767,8211986.79,in
3361,42029,Truck,11525.97798,20307362.39,in
3362,42029,Truck,182.7598081,551977.8879,in
3369,42029,Truck,2040.536913,4842859.7,in
3391,42029,Truck,2024.296858,4016959.979,in
3392,42029,Truck,1005.0757,1599898.945,in
3399,42029,Truck,20812.19485,44499079.2,in
3411,42029,Truck,2266.639024,6477753.847,in
3421,42029,Truck,820.3521758,11401883.22,in
3423,42029,Truck,1575.183197,26930750.41,in
3425,42029,Truck,233.000113,3397921.872,in
3428,42029,Truck,829.6861274,6102143.729,in
3431,42029,Truck,730.059884,1482145.007,in
3432,42029,Truck,310.285165,2889927.538,in
3433,42029,Truck,2402.069353,24199497.93,in
3441,42029,Truck,23568.97871,63359606.28,in
3442,42029,Truck,11933.09276,29608432.74,in
3443,42029,Truck,1429.931207,11199537.02,in
3444,42029,Truck,20645.67123,41204896.13,in
3446,42029,Truck,6815.610159,18934833.44,in
3449,42029,Truck,33547.20359,93653979.24,in
3452,42029,Truck,8369.872473,38034355.03,in
3461,42029,Truck,2975.233375,14681951.28,in
3481,42029,Truck,5183.548913,11528504.03,in
3491,42029,Truck,4591.977592,11079822.04,in
3492,42029,Truck,1457.208479,2593605.171,in
3493,42029,Truck,3235.320099,6114546.594,in
3494,42029,Truck,8681.808157,42860069.67,in
3499,42029,Truck,10141.90532,37571032.88,in
3511,42029,Truck,2195.95676,21272617.1,in
3519,42029,Truck,5329.243276,53174293.62,in
3522,42029,Truck,4935.726574,35118051.5,in
3524,42029,Truck,3301.747689,15744014.86,in
3531,42029,Truck,3552.208071,24763671.56,in
3532,42029,Truck,314.8573632,3520417.826,in
3533,42029,Truck,1445.228346,15939938.21,in
3534,42029,Truck,933.201246,5161145.681,in
3535,42029,Truck,2841.123861,18627558.04,in
3536,42029,Truck,1607.892762,10756286.67,in
3537,42029,Truck,3723.313706,13600127.74,in
3541,42029,Truck,486.1571655,8104043.553,in
3542,42029,Truck,224.3896372,2814790.077,in
3544,42029,Truck,1188.419516,13524559.85,in
3545,42029,Truck,542.1940302,9116942.058,in
3548,42029,Truck,1061.120287,11879792.01,in
3551,42029,Truck,660.5939474,7734131.801,in
3552,42029,Truck,236.4422143,2305904.314,in
3553,42029,Truck,277.6903751,3308285.148,in
3554,42029,Truck,426.2838776,4702131.831,in
3555,42029,Truck,446.6903541,4611135.286,in
3559,42029,Truck,4684.86239,45913347.55,in
3561,42029,Truck,2294.875684,30883894.31,in
3562,42029,Truck,642.142769,7696136.685,in
3564,42029,Truck,1950.415744,22679920.55,in
3566,42029,Truck,2597.609114,19117983.43,in
3567,42029,Truck,282.5379809,3161385.598,in
3569,42029,Truck,2043.845587,20820361.62,in
3572,42029,Truck,62.45165617,1793114.236,in
3573,42029,Truck,2055.720151,104893057.3,in
3574,42029,Truck,7846.513644,33682897.61,in
3576,42029,Truck,220.879941,2410018.52,in
3579,42029,Truck,142.8762921,2236891.824,in
3581,42029,Truck,194.4503531,2024601.464,in
3582,42029,Truck,442.2109883,2726782.249,in
3585,42029,Truck,5625.514405,57264632.87,in
3589,42029,Truck,1806.879955,21158304.98,in
3592,42029,Truck,424.8560221,4209401.242,in
3599,42029,Truck,6321.591491,38895713.16,in
3611,42029,Truck,47.99395415,12897670.57,in
3612,42029,Truck,906.2119321,14797538.47,in
3613,42029,Truck,565.2251433,12390860.98,in
3621,42029,Truck,3319.442003,31819107.59,in
3622,42029,Truck,641.3233018,13927864.98,in
3623,42029,Truck,735.7934151,6084452.453,in
3624,42029,Truck,1651.721716,5564107.309,in
3629,42029,Truck,14952.74808,110305209.9,in
3631,42029,Truck,4284.100674,26372743.81,in
3634,42029,Truck,3470.113878,16160945.79,in
3635,42029,Truck,1106.301964,7434061.148,in
3636,42029,Truck,151.719397,1944022.535,in
3639,42029,Truck,165.8127094,1738448.285,in
3641,42029,Truck,476.2790543,5835797.443,in
3642,42029,Truck,2832.897534,32077480.2,in
3643,42029,Truck,2511.3543,24002099.66,in
3644,42029,Truck,1182.598103,8629043.536,in
3651,42029,Truck,2400.840185,26442347.14,in
3652,42029,Truck,581.5059854,15545731.39,in
3661,42029,Truck,1378.632341,41979189.98,in
3662,42029,Truck,673.2951274,62755582.15,in
3671,42029,Truck,69.94062331,1146074.921,in
3674,42029,Truck,3234.070065,98785156.43,in
3679,42029,Truck,14252.37173,77044271.09,in
3691,42029,Truck,4468.042648,19682007.16,in
3692,42029,Truck,3613.053684,10668241.25,in
3693,42029,Truck,289.8780439,6184862.88,in
3694,42029,Truck,3085.800792,31635202.38,in
3699,42029,Truck,2002.044998,21627915.69,in
3711,42029,Truck,25542.20247,233069577.2,in
3713,42029,Truck,7061.135889,13826295.31,in
3714,42029,Truck,24221.14815,209093865.6,in
3715,42029,Truck,3024.340627,11483386.64,in
3722,42029,Truck,49.19114718,5853143.766,in
3723,42029,Truck,29.8235156,5998208,in
3729,42029,Truck,3.678171051,713140.728,in
3732,42029,Truck,2276.927547,40204678.13,in
3741,42029,Truck,5860.842829,5183252.2,in
3742,42029,Truck,10270.70643,9583714.382,in
3751,42029,Truck,3137.962125,18996522.53,in
3769,42029,Truck,83.15751592,21591896.32,in
3791,42029,Truck,17763.07251,51872235.58,in
3799,42029,Truck,4225.795691,23895919.47,in
3811,42029,Truck,32.38854861,2623631.869,in
3822,42029,Truck,32.84038581,2115354.554,in
3831,42029,Truck,158.431959,6737913.442,in
3841,42029,Truck,12544.58779,75256929.79,in
3842,42029,Truck,4686.603289,54858745.06,in
3843,42029,Truck,822.8101047,17677392.19,in
3861,42029,Truck,953.4116841,16931968.89,in
3871,42029,Truck,139.3276107,1797369.011,in
3911,42029,Truck,41.10794633,7021747.603,in
3914,42029,Truck,693.9042923,3509652.798,in
3931,42029,Truck,2293.771242,9867907.015,in
3941,42029,Truck,2118.14694,16892204.55,in
3942,42029,Truck,123.4046485,1546467.559,in
3943,42029,Truck,424.1869224,3396696.674,in
3949,42029,Truck,3777.695629,34816357.38,in
3951,42029,Truck,530.8153427,5100906.25,in
3952,42029,Truck,751.1456033,2715228.744,in
3953,42029,Truck,384.5326664,1603640.17,in
3961,42029,Truck,731.8111924,2640790.865,in
3963,42029,Truck,189.0643447,512850.9783,in
3964,42029,Truck,179.8944651,520877.7029,in
3991,42029,Truck,1837.11804,8344590.258,in
3993,42029,Truck,8337.324285,31134781.08,in
3994,42029,Truck,231.7689297,3791285.328,in
3996,42029,Truck,1149.999292,192436.047,in
3999,42029,Truck,8274.576482,58007451.32,in
4021,42029,Rail,103316,30603115.28,in
4022,42029,Truck,146680.4812,31601176.85,in
4024,42029,Truck,118322.4005,24775487.74,in
4029,42029,Truck,129888.8541,30182506.31,in
4111,42029,Truck,9289.553628,29205896.27,in
4211,42029,Truck,9353.988169,38269965.24,in
4221,42029,Truck,0,0,in
4311,42029,Truck,50129.31619,131067330.5,in
5010,42029,Truck,2052435.471,2297711039,in
5022,42029,Truck,44546.65625,188418150.6,in
5032,42029,Truck,233.658372,2374427.69,in
100,42045,Air,649.9465333,5810831.166,in
112,42045,Truck,55.67220305,105104.9234,in
113,42045,Truck,47202.15429,6199102.172,in
114,42045,Truck,880.840229,195048.3575,in
115,42045,Truck,343.5234691,650254.898,in
119,42045,Truck,176765.5025,96423877.41,in
121,42045,Truck,15319.28623,11654560.59,in
122,42045,Truck,16887.15803,19216437.9,in
123,42045,Truck,8483.357381,14689174.74,in
129,42045,Truck,3594.525171,8052399.798,in
131,42045,Truck,5386.39167,6270383.9,in
133,42045,Truck,11275.75762,13316177.26,in
139,42045,Truck,14915.80532,20157616.74,in
140,42045,Air,2.4494951,80347.086,in
141,42045,Truck,4378.316537,7773364.319,in
142,42045,Truck,425290.9502,366105471.4,in
152,42045,Truck,1571.443398,1175916.919,in
191,42045,Truck,691.9773397,2239402.222,in
192,42045,Truck,262.3606045,418391.1883,in
842,42045,Truck,1872.829306,3784661.533,in
861,42045,Truck,44.5506001,41708.9556,in
900,42045,Air,243.178601,2173138.29,in
912,42045,Truck,2673.396762,19183500.91,in
913,42045,Truck,207.5616033,587990.2961,in
1061,42045,Truck,8849.271147,64245.71107,in
1071,42045,Truck,16.7992449,2743.98852,in
1081,42045,Truck,11.8312403,2469.29816,in
1121,42045,Rail,93778,3426951.3,in
1121,42045,Water,21308.588,728771.88,in
1311,42045,Water,4964397.875,2731315768,in
1400,42045,Air,364.0014388,643157.9697,in
1411,42045,Truck,10154.57933,1866850.95,in
1421,42045,Truck,1661900.736,14940487.48,in
1441,42045,Rail,62040,465300,in
1441,42045,Truck,278825.1196,2146953.321,in
1441,42045,Water,103591.178,797652.0567,in
1451,42045,Truck,3633.549808,186219.4265,in
1471,42045,Truck,33127.1925,2153267.51,in
1491,42045,Truck,40927.9501,1480351.588,in
1911,42045,Truck,29.3066031,1269898.078,in
1929,42045,Truck,354.5609,4378737.8,in
1931,42045,Truck,505.8983925,11885427.16,in
1951,42045,Truck,209.8104596,8554297.947,in
1961,42045,Truck,21.38009025,428845.2837,in
2000,42045,Air,7571.085399,50227875.83,in
2010,42045,Air,1043.987722,6050796.37,in
2011,42045,Truck,7354.704081,23516766.91,in
2012,42045,Truck,6603.320465,21321534.99,in
2013,42045,Truck,8118.092636,26270193.51,in
2014,42045,Truck,8321.321231,3857401.514,in
2015,42045,Truck,6394.630857,20188503.57,in
2016,42045,Truck,3269.781748,9103779.354,in
2017,42045,Truck,9545.117825,27407857.53,in
2021,42045,Truck,1551.69506,1010393.107,in
2023,42045,Truck,2988.852997,4258192.77,in
2024,42045,Truck,4570.033429,5796453.842,in
2025,42045,Truck,6383.533848,16361387.02,in
2026,42045,Truck,34017.31715,30104651.05,in
2031,42045,Truck,1838.69943,1062692.602,in
2032,42045,Truck,4400.31661,5762144.425,in
2033,42045,Truck,23942.58588,18953948.66,in
2034,42045,Truck,5232.181049,4560153.313,in
2035,42045,Truck,1934.443791,1613901.045,in
2036,42045,Truck,3849.396438,8122077.972,in
2037,42045,Truck,6920.555254,6824447.307,in
2038,42045,Truck,9616.259157,18429832.96,in
2039,42045,Truck,5071.740386,8862481.428,in
2041,42045,Truck,26900.45488,10378742.09,in
2042,42045,Truck,36484.56624,6619751.915,in
2043,42045,Truck,9167.368608,12601128.47,in
2044,42045,Truck,5698.10556,2682693.649,in
2045,42045,Truck,3850.528484,3705291.306,in
2047,42045,Truck,15453.11434,5583801.432,in
2051,42045,Truck,26642.03022,64940881.65,in
2052,42045,Truck,3927.85889,9034451.487,in
2061,42045,Truck,1821.533639,956318.2562,in
